scenario,variant,profile,size,seed,adapter,offered,accepted,refused,acked,failed,duration_ns,ack_p50_ns,ack_p99_ns,ack_max_ns,failed_max_ns,first_observation_wait_p99_ns,first_observation_wait_max_ns,broker_attempts_max,broker_record_observations,attempted_records,produce_requests,wire_bytes,request_records_p50,global_pending_gap_ns,partition_pending_gap_ns,gap_partition,gap_end_kind,deadline_overshoot_count,sender_errors,max_source_lag_ns,fault_exposure_comparable,last_offer_ns,last_terminal_ns,source_offer_gap_max_ns
hard.leader-failover-during-outage,move10s-metadata20ms,common,full,0,native,47418,47418,0,47418,0,27022000000,12000000,24000000,10021000000,,19739001,10009885939,2,47419,47418,11018,28031116,4,23000000,10017000000,3,ack,0,0,0,True,26998000000,27022000000,9899000000
hard.leader-failover-during-outage,move10s-metadata1000ms,original,full,0,classic,92091,92091,0,92091,0,27008070000,5806000,10607000,10021480000,,6405000,10017278000,1,92091,92091,8916,53345059,10,18619000,10021480000,3,ack,0,0,0,True,26998262000,27008070000,9947973000
hard.leader-failover-during-outage,move10s-metadata1000ms,original,full,0,native,58178,58178,0,58178,0,27014000000,10000000,19000000,10132000000,,14305000,10126593545,2,58179,58178,17073,34571801,3,23000000,10127000000,0,ack,0,0,0,True,26998000000,27014000000,10047000000
hard.leader-failover-during-outage,move10s-metadata1000ms,common,full,0,classic,92091,92091,0,92091,0,27008070000,5806000,10607000,10021480000,,6405000,10017278000,1,92091,92091,8916,53345059,10,18619000,10021480000,3,ack,0,0,0,True,26998262000,27008070000,9947973000
hard.leader-failover-during-outage,move10s-metadata1000ms,common,full,0,native,47621,47621,0,47621,0,27017000000,12000000,24000000,10121000000,,19688022,10110107628,2,47622,47621,10937,28088185,4,23000000,10117000000,3,ack,0,0,0,True,26999000000,27017000000,9999000000
hard.bootstrap-down-at-start,b1-first,original,full,0,classic,200,176,24,176,0,5205212000,5404000,5004080000,5008080000,,5002878000,5006878000,1,176,176,62,113389,3,4934272000,5008080000,0,ack,0,0,0,True,5199000000,5205212000,1000000
hard.bootstrap-down-at-start,b1-first,original,full,0,native,200,200,0,200,0,5206000000,7000000,5001000000,5004000000,,4999355298,5002355298,1,200,200,109,127332,1,4899000000,5004000000,0,ack,0,0,0,True,5199000000,5206000000,1000000
hard.bootstrap-down-at-start,b1-first,common,full,0,classic,200,176,24,176,0,5205212000,5404000,5004080000,5008080000,,5002878000,5006878000,1,176,176,62,113389,3,4934272000,5008080000,0,ack,0,0,0,True,5199000000,5205212000,1000000
hard.bootstrap-down-at-start,b1-first,common,full,0,native,200,200,0,200,0,5206000000,7000000,5001000000,5004000000,,4998991329,5001991329,1,200,200,106,127065,1,4899000000,5004000000,0,ack,0,0,0,True,5199000000,5206000000,1000000
hard.bootstrap-down-at-start,b2-first,original,full,0,classic,200,190,10,190,0,5205212000,5404000,5059080000,5076080000,,5057878000,5074878000,1,190,190,67,122152,3,4985272000,5076080000,0,ack,0,0,0,True,5199000000,5205212000,1000000
hard.bootstrap-down-at-start,b2-first,original,full,0,native,200,200,0,200,0,5206000000,7000000,5012000000,5015000000,,5010632886,5013632886,1,200,200,112,127686,1,4898000000,5015000000,0,ack,0,0,0,True,5199000000,5206000000,1000000
hard.bootstrap-down-at-start,b2-first,common,full,0,classic,200,190,10,190,0,5205212000,5404000,5059080000,5076080000,,5057878000,5074878000,1,190,190,67,122152,3,4985272000,5076080000,0,ack,0,0,0,True,5199000000,5205212000,1000000
hard.bootstrap-down-at-start,b2-first,common,full,0,native,200,200,0,200,0,5206000000,7000000,5012000000,5015000000,,5009928459,5012928459,1,200,200,111,127519,1,4910000000,5015000000,0,ack,0,0,0,True,5199000000,5206000000,1000000
hard.bootstrap-down-at-start,single,original,full,0,classic,200,100,100,100,0,5205212000,5404000,9212000,9212000,,8010000,8010000,1,100,100,39,63191,2,9212000,9212000,0,ack,0,0,0,True,5199000000,5205212000,1000000
hard.bootstrap-down-at-start,single,original,full,0,native,200,100,100,0,100,5200000000,,,,1000000000,,,,0,0,0,78,,1001000000,1001000000,5,failure,0,0,0,True,5199000000,1001000000,1000000
hard.bootstrap-down-at-start,single,common,full,0,classic,200,100,100,100,0,5205212000,5404000,9212000,9212000,,8010000,8010000,1,100,100,39,63191,2,9212000,9212000,0,ack,0,0,0,True,5199000000,5205212000,1000000
hard.bootstrap-down-at-start,single,common,full,0,native,200,100,100,0,100,5200000000,,,,1000000000,,,,0,0,0,78,,1001000000,1001000000,5,failure,0,0,0,True,5199000000,1001000000,1000000
hard.rolling-restart,overlap0s,original,full,0,classic,96565,96565,0,96565,0,35008039000,7806000,10985000,3116622000,,6608000,3112420000,2,96568,96565,17974,56547508,5,18619000,3112218000,4,ack,0,0,0,True,34998434000,35008039000,3031558000
hard.rolling-restart,overlap0s,original,full,0,native,73071,73071,0,73071,0,35006000000,10000000,10000000,3033000000,,5203000,3027426870,2,73087,73071,23653,43666443,3,23000000,3028000000,1,ack,0,0,0,True,34996000000,35006000000,2933000000
hard.rolling-restart,overlap0s,common,full,0,classic,96565,96565,0,96565,0,35008039000,7806000,10985000,3116622000,,6608000,3112420000,2,96568,96565,17974,56547508,5,18619000,3112218000,4,ack,0,0,0,True,34998434000,35008039000,3031558000
hard.rolling-restart,overlap0s,common,full,0,native,71721,71721,0,71721,0,35011000000,10000000,20000000,3032000000,,15283001,3026457087,2,71741,71721,19121,42530943,4,23000000,3027000000,4,ack,0,0,0,True,34999000000,35011000000,2908000000
hard.rolling-restart,overlap1s,original,full,0,classic,61995,61995,0,61995,0,23008756000,8405000,11407000,3073990000,,7205000,3069788000,2,61999,61995,11924,36344487,4,18619000,3070987000,0,ack,0,0,0,True,22999949000,23008756000,3002346000
hard.rolling-restart,overlap1s,original,full,0,native,47589,47589,0,47589,0,23008000000,10000000,10000000,3024000000,,5203000,3018400624,2,47602,47589,14915,28381845,3,23000000,3021000000,3,ack,0,0,0,True,22998000000,23008000000,2877000000
hard.rolling-restart,overlap1s,common,full,0,classic,61995,61995,0,61995,0,23008756000,8405000,11407000,3073990000,,7205000,3069788000,2,61999,61995,11924,36344487,4,18619000,3070987000,0,ack,0,0,0,True,22999949000,23008756000,3002346000
hard.rolling-restart,overlap1s,common,full,0,native,47226,47226,0,47226,0,23006000000,10000000,18000000,3026000000,,13352001,3020754983,2,47234,47226,12399,27998164,4,23000000,3026000000,0,ack,0,0,0,True,22996000000,23006000000,2916000000
hard.short-vs-long-outage,outage2s-request200ms,original,full,0,classic,18936,18936,0,18936,0,9012655000,12010000,16012000,2117733000,,11810000,2113531000,2,18937,18936,5589,11529110,3,16618000,2097687000,3,ack,0,0,0,True,8999645000,9012655000,1997612000
hard.short-vs-long-outage,outage2s-request200ms,original,full,0,native,15996,15996,0,15996,0,9021000000,16000000,28000000,2038100000,,23271000,2033294628,2,16000,15996,10373,10175502,1,23000000,2022200000,0,ack,0,0,0,True,8999000000,9021000000,1907000000
hard.short-vs-long-outage,outage2s-request200ms,common,full,0,classic,18936,18936,0,18936,0,9012655000,12010000,16012000,2117733000,,11810000,2113531000,2,18937,18936,5589,11529110,3,16618000,2097687000,3,ack,0,0,0,True,8999645000,9012655000,1997612000
hard.short-vs-long-outage,outage2s-request200ms,common,full,0,native,15357,15357,0,15357,0,9018000000,16000000,20000000,2065000000,,15740007,2060101095,2,15359,15357,5763,9487685,2,23000000,2023000000,3,ack,0,0,0,True,8999000000,9018000000,1873000000
hard.short-vs-long-outage,outage2s-request2000ms,original,full,0,classic,18936,18936,0,18936,0,9012655000,12010000,16012000,2117733000,,11810000,2113531000,2,18937,18936,5589,11529110,3,16618000,2097687000,3,ack,0,0,0,True,8999645000,9012655000,1997612000
hard.short-vs-long-outage,outage2s-request2000ms,original,full,0,native,15996,15996,0,15996,0,9021000000,16000000,28000000,2038100000,,23271000,2033294628,2,16000,15996,10373,10175502,1,23000000,2022200000,0,ack,0,0,0,True,8999000000,9021000000,1907000000
hard.short-vs-long-outage,outage2s-request2000ms,common,full,0,classic,18936,18936,0,18936,0,9012655000,12010000,16012000,2117733000,,11810000,2113531000,2,18937,18936,5589,11529110,3,16618000,2097687000,3,ack,0,0,0,True,8999645000,9012655000,1997612000
hard.short-vs-long-outage,outage2s-request2000ms,common,full,0,native,15357,15357,0,15357,0,9018000000,16000000,20000000,2065000000,,15740007,2060101095,2,15359,15357,5763,9487685,2,23000000,2023000000,3,ack,0,0,0,True,8999000000,9018000000,1873000000
hard.short-vs-long-outage,outage8s-request200ms,original,full,0,classic,13066,13066,0,13018,48,13032410000,12010000,16012000,21218000,5000535000,11810000,17016000,1,13019,13019,3926,7948832,3,4084415000,5091313000,3,failure,0,0,0,True,13020000000,13032410000,31000000
hard.short-vs-long-outage,outage8s-request200ms,original,full,0,native,11106,11106,0,11058,48,13085000000,16000000,28000000,65000000,5000900000,23271000,60250000,1,11062,11062,7303,7054206,1,3990000000,5005100000,3,failure,0,0,0,True,13020000000,13085000000,23000000
hard.short-vs-long-outage,outage8s-request200ms,common,full,0,classic,13066,13066,0,13018,48,13032410000,12010000,16012000,21218000,5000535000,11810000,17016000,1,13019,13019,3926,7948832,3,4084415000,5091313000,3,failure,0,0,0,True,13020000000,13032410000,31000000
hard.short-vs-long-outage,outage8s-request200ms,common,full,0,native,10665,10665,0,10617,48,13077000000,16000000,20000000,57000000,5000900000,15757007,52241003,1,10619,10619,4032,6569128,2,3988000000,5001100000,0,failure,0,0,0,True,13020000000,13077000000,23000000
hard.short-vs-long-outage,outage8s-request2000ms,original,full,0,classic,13066,13066,0,13018,48,13032410000,12010000,16012000,21218000,5000535000,11810000,17016000,1,13019,13019,3926,7948832,3,4084415000,5091313000,3,failure,0,0,0,True,13020000000,13032410000,31000000
hard.short-vs-long-outage,outage8s-request2000ms,original,full,0,native,11106,11106,0,11058,48,13085000000,16000000,28000000,65000000,5000900000,23271000,60250000,1,11062,11062,7303,7054206,1,3990000000,5005100000,3,failure,0,0,0,True,13020000000,13085000000,23000000
hard.short-vs-long-outage,outage8s-request2000ms,common,full,0,classic,13066,13066,0,13018,48,13032410000,12010000,16012000,21218000,5000535000,11810000,17016000,1,13019,13019,3926,7948832,3,4084415000,5091313000,3,failure,0,0,0,True,13020000000,13032410000,31000000
hard.short-vs-long-outage,outage8s-request2000ms,common,full,0,native,10665,10665,0,10617,48,13077000000,16000000,20000000,57000000,5000900000,15757007,52241003,1,10619,10619,4032,6569128,2,3988000000,5001100000,0,failure,0,0,0,True,13020000000,13077000000,23000000
hard.flapping-broker,duty50-slow0,original,full,0,classic,62000,61980,20,61980,0,31005309000,4404000,486221000,600712000,,483010000,599510000,2,62000,61980,14328,37192933,4,9905000,600712000,0,ack,0,0,0,True,30999500000,31005309000,500000
hard.flapping-broker,duty50-slow0,original,full,0,native,62000,62000,0,62000,0,31006000000,5500000,456500000,525500000,,453700585,523903001,2,62020,62000,23653,37482439,2,7500000,525000000,0,ack,0,0,0,True,30999500000,31006000000,500000
hard.flapping-broker,duty50-slow0,common,full,0,classic,62000,61980,20,61980,0,31005309000,4404000,486221000,600712000,,483010000,599510000,2,62000,61980,14328,37192933,4,9905000,600712000,0,ack,0,0,0,True,30999500000,31005309000,500000
hard.flapping-broker,duty50-slow0,common,full,0,native,62000,62000,0,62000,0,31006000000,5500000,457500000,523500000,,454604618,521816863,2,62020,62000,23650,37481198,2,7500000,522000000,0,ack,0,0,0,True,30999500000,31006000000,500000
hard.flapping-broker,duty50-slow1,original,full,0,classic,62000,61829,171,61829,0,31005309000,4404000,650712000,798212000,,648013000,797010000,2,61849,61829,13942,37038228,4,8712000,797808000,0,ack,0,0,0,True,30999500000,31005309000,500000
hard.flapping-broker,duty50-slow1,original,full,0,native,62000,62000,0,62000,0,31006000000,5500000,527000000,651000000,,523414605,649662511,2,62020,62000,23311,37443521,2,7500000,651000000,0,ack,0,0,0,True,30999500000,31006000000,500000
hard.flapping-broker,duty50-slow1,common,full,0,classic,62000,61829,171,61829,0,31005309000,4404000,650712000,798212000,,648013000,797010000,2,61849,61829,13942,37038228,4,8712000,797808000,0,ack,0,0,0,True,30999500000,31005309000,500000
hard.flapping-broker,duty50-slow1,common,full,0,native,62000,62000,0,62000,0,31006000000,6000000,535000000,671500000,,532767763,669935270,2,62020,62000,23280,37439282,2,7500000,671500000,3,ack,0,0,0,True,30999500000,31006000000,500000
hard.flapping-broker,duty10-slow0,original,full,0,classic,62000,61980,20,61980,0,31005309000,4404000,97212000,170212000,,94516000,169010000,2,62000,61980,15176,37337762,4,9905000,169808000,0,ack,0,0,0,True,30999500000,31005309000,500000
hard.flapping-broker,duty10-slow0,original,full,0,native,62000,62000,0,62000,0,31006000000,5500000,59500000,126500000,,55871223,121135797,2,62020,62000,25623,37709277,2,7500000,126000000,0,ack,0,0,0,True,30999500000,31006000000,500000
hard.flapping-broker,duty10-slow0,common,full,0,classic,62000,61980,20,61980,0,31005309000,4404000,97212000,170212000,,94516000,169010000,2,62000,61980,15176,37337762,4,9905000,169808000,0,ack,0,0,0,True,30999500000,31005309000,500000
hard.flapping-broker,duty10-slow0,common,full,0,native,62000,62000,0,62000,0,31006000000,5500000,58000000,123000000,,54066998,120450084,2,62020,62000,25609,37708075,2,7500000,122500000,0,ack,0,0,0,True,30999500000,31006000000,500000
hard.flapping-broker,duty10-slow1,original,full,0,classic,62000,61829,171,61829,0,31005309000,4404000,182730000,336712000,,179528000,335510000,2,61849,61829,15020,37223627,4,8712000,336712000,0,ack,0,0,0,True,30999500000,31005309000,500000
hard.flapping-broker,duty10-slow1,original,full,0,native,62000,62000,0,62000,0,31006000000,5500000,91500000,202000000,,88447629,200440019,2,62020,62000,25462,37690651,2,7500000,202000000,0,ack,0,0,0,True,30999500000,31006000000,500000
hard.flapping-broker,duty10-slow1,common,full,0,classic,62000,61829,171,61829,0,31005309000,4404000,182730000,336712000,,179528000,335510000,2,61849,61829,15020,37223627,4,8712000,336712000,0,ack,0,0,0,True,30999500000,31005309000,500000
hard.flapping-broker,duty10-slow1,common,full,0,native,62000,62000,0,62000,0,31006000000,5500000,97500000,200500000,,94339301,199247817,2,62020,62000,25417,37685857,2,7500000,199000000,0,ack,0,0,0,True,30999500000,31006000000,500000
hard.close-during-outage,deadline2s,original,full,0,classic,26053,26053,0,26021,32,14000387000,12010000,16011000,20621000,4013319000,11809000,16419000,1,26024,26024,7852,15879199,3,1999910000,4001311000,0,failure,0,0,0,True,11996072000,14000386000,31000000
hard.close-during-outage,deadline2s,original,full,0,native,22069,22069,0,22037,32,14000000000,16000000,28000000,35000000,4009000000,23268000,30088000,1,22039,22039,14552,14045363,1,1987000000,4001000000,0,failure,0,0,0,True,11997000000,14000000000,23000000
hard.close-during-outage,deadline2s,common,full,0,classic,26053,26053,0,26021,32,14000387000,12010000,16011000,20621000,4013319000,11809000,16419000,1,26024,26024,7852,15879199,3,1999910000,4001311000,0,failure,0,0,0,True,11996072000,14000386000,31000000
hard.close-during-outage,deadline2s,common,full,0,native,21084,21084,0,21052,32,14000000000,16000000,20000000,37000000,4017000000,15696007,32226012,1,21054,21054,8013,13022797,2,1984000000,4001000000,0,failure,0,0,0,True,11999000000,14000000000,23000000
hard.close-during-outage,deadline15s,original,full,0,classic,26053,26053,0,26053,0,20046526000,12010000,16012000,10043046000,,11810000,10038844000,2,26056,26053,7857,15902164,3,8029637000,10031038000,0,ack,0,0,0,True,11996072000,20046526000,31000000
hard.close-during-outage,deadline15s,original,full,0,native,22069,22069,0,22069,0,20026000000,16000000,28000000,10023000000,,23338000,10018537187,2,22071,22069,14559,14066775,1,8001000000,10015000000,0,ack,0,0,0,True,11997000000,20026000000,23000000
hard.close-during-outage,deadline15s,common,full,0,classic,26053,26053,0,26053,0,20046526000,12010000,16012000,10043046000,,11810000,10038844000,2,26056,26053,7857,15902164,3,8029637000,10031038000,0,ack,0,0,0,True,11996072000,20046526000,31000000
hard.close-during-outage,deadline15s,common,full,0,native,21084,21084,0,21084,0,20032000000,16000000,20000000,10037000000,,15738012,10032533822,2,21086,21084,8017,13044016,2,8004000000,10021000000,0,ack,0,0,0,True,11999000000,20032000000,23000000
soft.slow-broker-window,lanes1-i1,original,full,0,classic,63181,63181,0,63181,0,22005919000,7404000,154404000,622020000,,22818000,467818000,1,63181,63181,7633,36742733,8,27020000,304403000,3,ack,0,0,0,True,21996514000,22005919000,144725000
soft.slow-broker-window,lanes1-i1,original,full,0,native,48894,48894,0,48894,0,22011000000,10000000,293000000,309000000,,139236000,154591000,1,48894,48894,9537,28568193,5,23000000,309000000,0,ack,0,0,0,True,21999000000,22011000000,155000000
soft.slow-broker-window,lanes1-i1,common,full,0,classic,63181,63181,0,63181,0,22005919000,7404000,154404000,622020000,,22818000,467818000,1,63181,63181,7633,36742733,8,27020000,304403000,3,ack,0,0,0,True,21996514000,22005919000,144725000
soft.slow-broker-window,lanes1-i1,common,full,0,native,48898,48898,0,48898,0,22011000000,10000000,293000000,309000000,,139210080,154594074,1,48898,48898,9526,28568571,5,23000000,309000000,0,ack,0,0,0,True,21999000000,22011000000,155000000
soft.slow-broker-window,lanes1-i5,original,full,0,classic,59306,59306,0,59306,0,22007537000,8005000,12409000,2151082000,,8207000,1969269000,3,59406,59306,7436,34737099,8,18619000,1261594000,0,ack,0,0,0,True,21998729000,22007537000,382571000
soft.slow-broker-window,lanes1-i5,original,full,0,native,35781,35781,0,35781,0,22009000000,10000000,27000000,6876000000,,22380000,6721788189,3,35862,35781,9180,21484280,4,23000000,1599000000,0,ack,0,0,0,True,21999000000,22009000000,467000000
soft.slow-broker-window,lanes1-i5,common,full,0,classic,59306,59306,0,59306,0,22007537000,8005000,12409000,2151082000,,8207000,1969269000,3,59406,59306,7436,34737099,8,18619000,1261594000,0,ack,0,0,0,True,21998729000,22007537000,382571000
soft.slow-broker-window,lanes1-i5,common,full,0,native,35063,35063,0,35063,0,22019000000,11000000,27000000,3035000000,,22346001,2838348549,2,35204,35063,9522,21230219,3,23000000,953000000,0,ack,0,0,0,True,21999000000,22019000000,371000000
soft.slow-broker-window,lanes4-i1,original,full,0,classic,63181,63181,0,63181,0,22005919000,7404000,154404000,622020000,,22818000,467818000,1,63181,63181,7633,36742733,8,27020000,304403000,3,ack,0,0,0,True,21996514000,22005919000,144725000
soft.slow-broker-window,lanes4-i1,original,full,0,native,46881,46881,0,46881,0,22005000000,10000000,294000000,309000000,,139070000,154608000,1,46881,46881,15061,27996450,3,23000000,160000000,3,ack,0,0,0,True,21995000000,22005000000,79000000
soft.slow-broker-window,lanes4-i1,common,full,0,classic,63181,63181,0,63181,0,22005919000,7404000,154404000,622020000,,22818000,467818000,1,63181,63181,7633,36742733,8,27020000,304403000,3,ack,0,0,0,True,21996514000,22005919000,144725000
soft.slow-broker-window,lanes4-i1,common,full,0,native,48898,48898,0,48898,0,22011000000,10000000,293000000,309000000,,139210080,154594074,1,48898,48898,9526,28568571,5,23000000,309000000,0,ack,0,0,0,True,21999000000,22011000000,155000000
soft.slow-broker-window,lanes4-i5,original,full,0,classic,59306,59306,0,59306,0,22007537000,8005000,12409000,2151082000,,8207000,1969269000,3,59406,59306,7436,34737099,8,18619000,1261594000,0,ack,0,0,0,True,21998729000,22007537000,382571000
soft.slow-broker-window,lanes4-i5,original,full,0,native,43163,43163,0,43163,0,22005000000,10000000,10000000,3458000000,,5203000,3160202317,2,43294,43163,13957,26174320,3,23000000,402000000,3,ack,0,0,0,True,21995000000,22005000000,320000000
soft.slow-broker-window,lanes4-i5,common,full,0,classic,59306,59306,0,59306,0,22007537000,8005000,12409000,2151082000,,8207000,1969269000,3,59406,59306,7436,34737099,8,18619000,1261594000,0,ack,0,0,0,True,21998729000,22007537000,382571000
soft.slow-broker-window,lanes4-i5,common,full,0,native,35063,35063,0,35063,0,22019000000,11000000,27000000,3035000000,,22346001,2838348549,2,35204,35063,9522,21230219,3,23000000,953000000,0,ack,0,0,0,True,21999000000,22019000000,371000000
soft.degrading-broker-ramp,request200ms,original,full,0,classic,58424,58424,0,58424,0,47005120885,9244584,304254189,21100326871,,188294449,20681375926,50,59031,58424,9489,34923090,5,18619000,20341194000,3,ack,0,0,0,True,46997114885,47005120885,20204904000
soft.degrading-broker-ramp,request200ms,original,full,0,native,46031,46031,0,46031,0,47005000000,10000000,231000000,23506000000,,166533281,23375206564,60,46549,46031,14807,28302950,3,23000000,20711000000,3,ack,0,0,0,True,46995000000,47005000000,20533000000
soft.degrading-broker-ramp,request200ms,common,full,0,classic,58424,58424,0,58424,0,47005120885,9244584,304254189,21100326871,,188294449,20681375926,50,59031,58424,9489,34923090,5,18619000,20341194000,3,ack,0,0,0,True,46997114885,47005120885,20204904000
soft.degrading-broker-ramp,request200ms,common,full,0,native,41858,41858,0,41858,0,47017000000,10000000,175000000,28721000000,,123474550,28159792209,60,42194,41858,10562,25206390,4,23000000,20862000000,0,ack,0,0,0,True,46999000000,47017000000,20248000000
soft.degrading-broker-ramp,request1000ms,original,full,0,classic,62387,62387,0,62387,0,47005741061,9404000,678323591,2455855468,,483634591,2188592735,2,62414,62387,9812,36639260,5,18619000,1029553114,3,ack,0,0,0,True,46996934061,47005741061,619238222
soft.degrading-broker-ramp,request1000ms,original,full,0,native,49938,49938,0,49938,0,47006000000,10000000,764000000,3169000000,,550970155,2780953033,2,49991,49938,16741,30008962,3,23000000,708000000,3,ack,0,0,0,True,46996000000,47006000000,621000000
soft.degrading-broker-ramp,request1000ms,common,full,0,classic,62387,62387,0,62387,0,47005741061,9404000,678323591,2455855468,,483634591,2188592735,2,62414,62387,9812,36639260,5,18619000,1029553114,3,ack,0,0,0,True,46996934061,47005741061,619238222
soft.degrading-broker-ramp,request1000ms,common,full,0,native,47478,47478,0,47478,0,47008000000,10000000,812000000,2123000000,,599038602,1755158746,2,47528,47478,11588,28245126,4,23000000,701000000,0,ack,0,0,0,True,46998000000,47008000000,661000000
soft.blackhole-vs-failfast,blackhole-request200ms,original,full,0,classic,55420,55420,0,55420,0,15008182000,7604000,11409000,3051766000,,7207000,3047564000,1,55420,55420,6360,32201183,9,18619000,3047763000,0,ack,0,0,0,True,14998374000,15008182000,2922499000
soft.blackhole-vs-failfast,blackhole-request200ms,original,full,0,native,40071,40071,0,40071,0,15009000000,10000000,10000000,3021000000,,5203000,3016406471,1,40071,40071,12987,23951663,3,23000000,3021000000,3,ack,0,0,0,True,14999000000,15009000000,2941000000
soft.blackhole-vs-failfast,blackhole-request200ms,common,full,0,classic,55420,55420,0,55420,0,15008182000,7604000,11409000,3051766000,,7207000,3047564000,1,55420,55420,6360,32201183,9,18619000,3047763000,0,ack,0,0,0,True,14998374000,15008182000,2922499000
soft.blackhole-vs-failfast,blackhole-request200ms,common,full,0,native,34553,34553,0,34553,0,15012000000,12000000,20000000,3028000000,,15298001,3023785392,1,34553,34553,8591,20433063,4,23000000,3026000000,0,ack,0,0,0,True,14999000000,15012000000,2920000000
soft.blackhole-vs-failfast,blackhole-request1000ms,original,full,0,classic,55690,55690,0,55690,0,15008070000,7407000,11408000,3016626000,,7206000,3012424000,1,55690,55690,6382,32356563,9,18619000,3012623000,0,ack,0,0,0,True,14998262000,15008070000,2887359000
soft.blackhole-vs-failfast,blackhole-request1000ms,original,full,0,native,40103,40103,0,40103,0,15009000000,10000000,10000000,3011000000,,5203000,3006406000,1,40103,40103,12997,23969443,3,23000000,3011000000,3,ack,0,0,0,True,14999000000,15009000000,2931000000
soft.blackhole-vs-failfast,blackhole-request1000ms,common,full,0,classic,55690,55690,0,55690,0,15008070000,7407000,11408000,3016626000,,7206000,3012424000,1,55690,55690,6382,32356563,9,18619000,3012623000,0,ack,0,0,0,True,14998262000,15008070000,2887359000
soft.blackhole-vs-failfast,blackhole-request1000ms,common,full,0,native,34440,34440,0,34440,0,15017000000,12000000,20000000,3011000000,,15328001,3006406000,1,34440,34440,8617,20369703,4,23000000,3009000000,0,ack,0,0,0,True,14999000000,15017000000,2903000000
soft.blackhole-vs-failfast,failfast-request200ms,original,full,0,classic,55596,55596,0,55596,0,15007218000,7406000,11408000,3050789000,,7206000,3045186000,2,55606,55596,6359,32292504,9,18619000,3050789000,3,ack,0,0,0,True,14997410000,15007218000,2978545000
soft.blackhole-vs-failfast,failfast-request200ms,original,full,0,native,40044,40044,0,40044,0,15005000000,10000000,10000000,3023000000,,5203000,3017558425,2,40045,40044,12945,23920050,3,23000000,3018000000,0,ack,0,0,0,True,14995000000,15005000000,2938000000
soft.blackhole-vs-failfast,failfast-request200ms,common,full,0,classic,55596,55596,0,55596,0,15007218000,7406000,11408000,3050789000,,7206000,3045186000,2,55606,55596,6359,32292504,9,18619000,3050789000,3,ack,0,0,0,True,14997410000,15007218000,2978545000
soft.blackhole-vs-failfast,failfast-request200ms,common,full,0,native,35474,35474,0,35474,0,15008000000,10000000,20000000,3030000000,,15277012,3022802940,2,35475,35474,8363,20941604,4,23000000,3026000000,0,ack,0,0,0,True,14998000000,15008000000,2908000000
soft.blackhole-vs-failfast,failfast-request1000ms,original,full,0,classic,55596,55596,0,55596,0,15007218000,7406000,11408000,3050789000,,7206000,3045186000,2,55606,55596,6359,32292504,9,18619000,3050789000,3,ack,0,0,0,True,14997410000,15007218000,2978545000
soft.blackhole-vs-failfast,failfast-request1000ms,original,full,0,native,40044,40044,0,40044,0,15005000000,10000000,10000000,3023000000,,5203000,3017558425,2,40045,40044,12945,23920050,3,23000000,3018000000,0,ack,0,0,0,True,14995000000,15005000000,2938000000
soft.blackhole-vs-failfast,failfast-request1000ms,common,full,0,classic,55596,55596,0,55596,0,15007218000,7406000,11408000,3050789000,,7206000,3045186000,2,55606,55596,6359,32292504,9,18619000,3050789000,3,ack,0,0,0,True,14997410000,15007218000,2978545000
soft.blackhole-vs-failfast,failfast-request1000ms,common,full,0,native,35474,35474,0,35474,0,15008000000,10000000,20000000,3030000000,,15277012,3022802940,2,35475,35474,8363,20941604,4,23000000,3026000000,0,ack,0,0,0,True,14998000000,15008000000,2908000000
soft.one-way-loss-responses,outage300ms-i1,original,full,0,classic,69762,69762,0,69762,0,12308227000,4404000,13211000,321022000,,9009000,316820000,2,69768,69762,8106,40582443,8,27020000,312558000,0,ack,0,0,0,True,12299545000,12308227000,277325000
soft.one-way-loss-responses,outage300ms-i1,original,full,0,native,40699,40699,0,40699,0,12313000000,9000000,22000000,313000000,,17124000,308608000,2,40703,40699,15991,24646100,2,23000000,307000000,3,ack,0,0,0,True,12299000000,12313000000,116000000
soft.one-way-loss-responses,outage300ms-i1,common,full,0,classic,69762,69762,0,69762,0,12308227000,4404000,13211000,321022000,,9009000,316820000,2,69768,69762,8106,40582443,8,27020000,312558000,0,ack,0,0,0,True,12299545000,12308227000,277325000
soft.one-way-loss-responses,outage300ms-i1,common,full,0,native,44002,44002,0,44002,0,12314000000,9000000,18000000,312000000,,13170012,306608000,2,44007,44002,8250,26044331,5,23000000,307000000,0,ack,0,0,0,True,12298000000,12314000000,175000000
soft.one-way-loss-responses,outage300ms-i5,original,full,0,classic,19265,19265,0,19265,0,12320443000,20015000,24017000,332630000,,19815000,328428000,2,19275,19265,8980,12173008,2,16618000,309735000,0,ack,0,0,0,True,12299103000,12320443000,147208000
soft.one-way-loss-responses,outage300ms-i5,original,full,0,native,20412,20412,0,20412,0,12322000000,23000000,28000000,326000000,,23115000,321219000,2,20424,20412,15976,13308078,1,23000000,306000000,0,ack,0,0,0,True,12299000000,12322000000,157000000
soft.one-way-loss-responses,outage300ms-i5,common,full,0,classic,19265,19265,0,19265,0,12320443000,20015000,24017000,332630000,,19815000,328428000,2,19275,19265,8980,12173008,2,16618000,309735000,0,ack,0,0,0,True,12299103000,12320443000,147208000
