scenario,variant,profile,seed,mode,offered,accepted,refused,acked,failed,ack_p99_ns,ack_max_ns,produce_requests,wire_bytes,partition_pending_gap_ns,first_observation_wait_max_ns,broker_attempts_max,last_terminal_ns
resources.stop-polling-backpressure,events1024,original,0,estimated-wire,30000,27017,2983,27017,0,1868500000,2006000000,11397,16454331,2005000000,5819000,1,15006000000
resources.stop-polling-backpressure,events64,common,0,raw,30000,26057,3943,26057,0,7000000,2006000000,10992,15869784,2005000000,5818001,1,15006000000
resources.stop-polling-backpressure,events64,common,0,estimated-wire,30000,26057,3943,26057,0,7000000,2006000000,10992,15869784,2005000000,5818001,1,15006000000
resources.stop-polling-backpressure,events64,original,0,raw,30000,26057,3943,26057,0,6500000,2006000000,10992,15869901,2005000000,5819000,1,15006000000
resources.stop-polling-backpressure,events64,original,0,estimated-wire,30000,26057,3943,26057,0,6500000,2006000000,10992,15869901,2005000000,5819000,1,15006000000
resources.wire-window-vs-latency,window1024k,common,0,raw,4096,4096,0,4096,0,245000000,247000000,389,2351728,207000000,225031000,1,1275000000
resources.wire-window-vs-latency,window1024k,common,0,estimated-wire,4096,4096,0,4096,0,206000000,207000000,292,2332430,207000000,185021001,1,1031000000
resources.wire-window-vs-latency,window1024k,original,0,raw,4096,4096,0,4096,0,244000000,246000000,661,2368486,206000000,224028000,1,1235000000
resources.wire-window-vs-latency,window1024k,original,0,estimated-wire,4096,4096,0,4096,0,206000000,206000000,497,2349306,206000000,184020000,1,957000000
resources.wire-window-vs-latency,window256k,common,0,raw,4096,4096,0,4096,0,245000000,247000000,389,2351728,207000000,225031000,1,1275000000
resources.wire-window-vs-latency,window256k,common,0,estimated-wire,4096,4096,0,4096,0,206000000,207000000,292,2332430,207000000,185021001,1,1031000000
resources.wire-window-vs-latency,window256k,original,0,raw,4096,4096,0,4096,0,244000000,246000000,661,2368486,206000000,224028000,1,1235000000
resources.wire-window-vs-latency,window256k,original,0,estimated-wire,4096,4096,0,4096,0,206000000,206000000,497,2349306,206000000,184020000,1,957000000
resources.wire-window-vs-latency,window64k,common,0,raw,4096,4096,0,4096,0,245000000,247000000,389,2351728,207000000,225031000,1,1275000000
resources.wire-window-vs-latency,window64k,common,0,estimated-wire,4096,4096,0,4096,0,206000000,207000000,292,2332430,207000000,185021001,1,1031000000
resources.wire-window-vs-latency,window64k,original,0,raw,4096,4096,0,4096,0,244000000,246000000,661,2368486,206000000,224028000,1,1235000000
resources.wire-window-vs-latency,window64k,original,0,estimated-wire,4096,4096,0,4096,0,206000000,206000000,497,2349306,206000000,184020000,1,957000000
soft.blackhole-vs-failfast,blackhole-request1000ms,common,0,raw,34624,34624,0,34624,0,20000000,3013000000,8585,20472457,3012000000,3008406000,1,15013000000
soft.blackhole-vs-failfast,blackhole-request1000ms,common,0,estimated-wire,34440,34440,0,34440,0,20000000,3011000000,8617,20369703,3009000000,3006406000,1,15017000000
soft.blackhole-vs-failfast,blackhole-request1000ms,original,0,raw,40066,40066,0,40066,0,10000000,3011000000,12612,23903314,3011000000,3006406000,1,15006000000
soft.blackhole-vs-failfast,blackhole-request1000ms,original,0,estimated-wire,40103,40103,0,40103,0,10000000,3011000000,12997,23969443,3011000000,3006406000,1,15009000000
soft.blackhole-vs-failfast,blackhole-request200ms,common,0,raw,34713,34713,0,34713,0,20000000,3020000000,8575,20522568,3019000000,3015752309,1,15015000000
soft.blackhole-vs-failfast,blackhole-request200ms,common,0,estimated-wire,34553,34553,0,34553,0,20000000,3028000000,8591,20433063,3026000000,3023785392,1,15012000000
soft.blackhole-vs-failfast,blackhole-request200ms,original,0,raw,40019,40019,0,40019,0,10000000,3031000000,13069,23932233,3031000000,3026777340,1,15006000000
soft.blackhole-vs-failfast,blackhole-request200ms,original,0,estimated-wire,40071,40071,0,40071,0,10000000,3021000000,12987,23951663,3021000000,3016406471,1,15009000000
soft.blackhole-vs-failfast,failfast-request1000ms,common,0,raw,34875,34875,0,34875,0,20000000,3026000000,8540,20613730,3022000000,3016841046,2,15009000000
soft.blackhole-vs-failfast,failfast-request1000ms,common,0,estimated-wire,35474,35474,0,35474,0,20000000,3030000000,8363,20941604,3026000000,3022802940,2,15008000000
soft.blackhole-vs-failfast,failfast-request1000ms,original,0,raw,40092,40092,0,40092,0,10000000,3022000000,12725,23921291,3017000000,3016242018,2,15008000000
soft.blackhole-vs-failfast,failfast-request1000ms,original,0,estimated-wire,40044,40044,0,40044,0,10000000,3023000000,12945,23920050,3018000000,3017558425,2,15005000000
soft.blackhole-vs-failfast,failfast-request200ms,common,0,raw,34875,34875,0,34875,0,20000000,3026000000,8540,20613730,3022000000,3016841046,2,15009000000
soft.blackhole-vs-failfast,failfast-request200ms,common,0,estimated-wire,35474,35474,0,35474,0,20000000,3030000000,8363,20941604,3026000000,3022802940,2,15008000000
soft.blackhole-vs-failfast,failfast-request200ms,original,0,raw,40092,40092,0,40092,0,10000000,3022000000,12725,23921291,3017000000,3016242018,2,15008000000
soft.blackhole-vs-failfast,failfast-request200ms,original,0,estimated-wire,40044,40044,0,40044,0,10000000,3023000000,12945,23920050,3018000000,3017558425,2,15005000000
soft.degrading-broker-ramp,request1000ms,common,0,raw,45129,45129,0,45129,0,987000000,2129000000,11601,26886421,696000000,1743571053,2,47016000000
soft.degrading-broker-ramp,request1000ms,common,0,estimated-wire,47478,47478,0,47478,0,812000000,2123000000,11588,28245126,701000000,1755158746,2,47008000000
soft.degrading-broker-ramp,request1000ms,original,0,raw,50070,50070,0,50070,0,775000000,2118000000,16692,30088705,704000000,1746754353,2,47008000000
soft.degrading-broker-ramp,request1000ms,original,0,estimated-wire,49938,49938,0,49938,0,764000000,3169000000,16741,30008962,708000000,2780953033,2,47006000000
soft.degrading-broker-ramp,request200ms,common,0,raw,41301,41301,0,41301,0,193000000,27852000000,10532,24923244,20886000000,27587252202,61,47016000000
soft.degrading-broker-ramp,request200ms,common,0,estimated-wire,41858,41858,0,41858,0,175000000,28721000000,10562,25206390,20862000000,28159792209,60,47017000000
soft.degrading-broker-ramp,request200ms,original,0,raw,46326,46326,0,46326,0,246000000,23674000000,14936,28515612,20716000000,23420656739,60,47009000000
soft.degrading-broker-ramp,request200ms,original,0,estimated-wire,46031,46031,0,46031,0,231000000,23506000000,14807,28302950,20711000000,23375206564,60,47005000000
soft.disconnect-storm,i1,common,0,raw,42316,42316,0,42316,0,96000000,300000000,10857,25751547,145000000,295698682,4,17010000000
soft.disconnect-storm,i1,common,0,estimated-wire,51641,51641,0,51641,0,79000000,269000000,10900,30987376,160000000,262579074,4,17010000000
soft.disconnect-storm,i1,original,0,raw,45851,45851,0,45851,0,97000000,381000000,20217,28264994,292000000,368669801,5,17008000000
soft.disconnect-storm,i1,original,0,estimated-wire,49483,49483,0,49483,0,65000000,418000000,20608,30369683,414000000,413493691,6,17009000000
soft.disconnect-storm,i5,common,0,raw,20575,20575,0,20575,0,160000000,1052000000,11512,13590837,306000000,1042646808,4,17022000000
soft.disconnect-storm,i5,common,0,estimated-wire,20991,20991,0,20991,0,149000000,822000000,11556,13838467,462000000,817199290,4,17023000000
soft.disconnect-storm,i5,original,0,raw,24910,24910,0,24910,0,191000000,587000000,19815,16918441,472000000,563078695,5,17027000000
soft.disconnect-storm,i5,original,0,estimated-wire,25184,25184,0,25184,0,129000000,689000000,20020,17110103,601000000,684067574,6,17022000000
soft.high-jitter,jitter0ms-i1,common,0,raw,4096,4096,0,4096,0,22000000,43000000,968,2452411,43000000,38000001,1,2304000000
soft.high-jitter,jitter0ms-i1,common,0,estimated-wire,4096,4096,0,4096,0,16000000,43000000,691,2408031,43000000,38000001,1,1647000000
soft.high-jitter,jitter0ms-i1,original,0,raw,4096,4096,0,4096,0,15000000,43000000,1178,2429665,36000000,38000000,1,1586000000
soft.high-jitter,jitter0ms-i1,original,0,estimated-wire,4096,4096,0,4096,0,15000000,36000000,1192,2431362,36000000,31002000,1,1622000000
soft.high-jitter,jitter0ms-i5,common,0,raw,4096,4096,0,4096,0,27000000,40000000,1011,2434412,40000000,35000001,1,1781000000
soft.high-jitter,jitter0ms-i5,common,0,estimated-wire,4096,4096,0,4096,0,14000000,40000000,769,2415467,40000000,35000001,1,1687000000
soft.high-jitter,jitter0ms-i5,original,0,raw,4096,4096,0,4096,0,13000000,40000000,1335,2448236,36000000,35000000,1,1687000000
soft.high-jitter,jitter0ms-i5,original,0,estimated-wire,4096,4096,0,4096,0,13000000,36000000,1334,2448118,36000000,31002000,1,1687000000
soft.high-jitter,jitter5ms-i1,common,0,raw,4096,4096,0,4096,0,62000000,104000000,781,2422202,104000000,91912688,1,4507000000
soft.high-jitter,jitter5ms-i1,common,0,estimated-wire,4096,4096,0,4096,0,44000000,85000000,652,2403401,85000000,73975828,1,3750000000
soft.high-jitter,jitter5ms-i1,original,0,raw,4096,4096,0,4096,0,45000000,102000000,1194,2432273,90000000,91710259,1,3587000000
soft.high-jitter,jitter5ms-i1,original,0,estimated-wire,4096,4096,0,4096,0,43000000,89000000,1180,2430576,89000000,78868975,1,3529000000
soft.high-jitter,jitter5ms-i5,common,0,raw,4096,4096,0,4096,0,84000000,92000000,1950,2560702,91000000,83846804,1,7581000000
soft.high-jitter,jitter5ms-i5,common,0,estimated-wire,4096,4096,0,4096,0,84000000,89000000,1966,2562567,85000000,78721711,1,7692000000
soft.high-jitter,jitter5ms-i5,original,0,raw,4096,4096,0,4096,0,80000000,91000000,2517,2589152,91000000,82122025,1,5528000000
soft.high-jitter,jitter5ms-i5,original,0,estimated-wire,4096,4096,0,4096,0,79000000,89000000,2490,2585921,89000000,78868975,1,5440000000
soft.metadata-loss-during-move,metadata1000ms,common,0,raw,36028,36028,0,36028,0,24000000,74000000,8711,21304062,70000000,35296006,3,14021000000
soft.metadata-loss-during-move,metadata1000ms,common,0,estimated-wire,36541,36541,0,36541,0,24000000,65000000,8632,21588303,63000000,45965599,3,14022000000
soft.metadata-loss-during-move,metadata1000ms,original,0,raw,44327,44327,0,44327,0,20000000,30000000,13661,26412486,30000000,23209000,2,14018000000
soft.metadata-loss-during-move,metadata1000ms,original,0,estimated-wire,44865,44865,0,44865,0,18000000,30000000,13719,26720170,30000000,23209000,2,14017000000
soft.metadata-loss-during-move,metadata20ms,common,0,raw,36069,36069,0,36069,0,24000000,40000000,8676,21341448,40000000,33349010,2,14023000000
soft.metadata-loss-during-move,metadata20ms,common,0,estimated-wire,36453,36453,0,36453,0,24000000,76000000,8621,21558708,74000000,51346007,3,14017000000
soft.metadata-loss-during-move,metadata20ms,original,0,raw,45131,45131,0,45131,0,19000000,34000000,13453,26867018,34000000,23209000,2,14015000000
soft.metadata-loss-during-move,metadata20ms,original,0,estimated-wire,44572,44572,0,44572,0,20000000,34000000,13602,26567509,29000000,28209000,2,14014000000
soft.one-way-loss-responses,outage3000ms-i1,common,0,raw,35696,35696,0,35696,0,18000000,3012000000,8866,21481314,3007000000,3007012000,2,15015000000
soft.one-way-loss-responses,outage3000ms-i1,common,0,estimated-wire,45010,45010,0,45010,0,18000000,3018000000,8861,26680986,3013000000,3012846526,2,15010000000
soft.one-way-loss-responses,outage3000ms-i1,original,0,raw,39449,39449,0,39449,0,22000000,3025000000,16529,24011952,3021000000,3020105793,2,15016000000
soft.one-way-loss-responses,outage3000ms-i1,original,0,estimated-wire,41169,41169,0,41169,0,22000000,3017000000,16589,24981531,3010000000,3011974883,2,15010000000
soft.one-way-loss-responses,outage3000ms-i5,common,0,raw,17870,17870,0,17870,0,29000000,3026000000,9788,11371658,3010000000,3019219000,2,15022000000
soft.one-way-loss-responses,outage3000ms-i5,common,0,estimated-wire,18067,18067,0,18067,0,28000000,3046000000,9785,11497253,3014000000,3041237000,2,15022000000
soft.one-way-loss-responses,outage3000ms-i5,original,0,raw,21152,21152,0,21152,0,29000000,3055000000,16658,13804914,3013000000,3050790191,2,15030000000
soft.one-way-loss-responses,outage3000ms-i5,original,0,estimated-wire,21092,21092,0,21092,0,28000000,3026000000,16652,13770113,3006000000,3021219000,2,15023000000
soft.one-way-loss-responses,outage300ms-i1,common,0,raw,35243,35243,0,35243,0,17000000,312000000,8251,21155728,307000000,307012000,2,12309000000
soft.one-way-loss-responses,outage300ms-i1,common,0,estimated-wire,44002,44002,0,44002,0,18000000,312000000,8250,26044331,307000000,306608000,2,12314000000
soft.one-way-loss-responses,outage300ms-i1,original,0,raw,38918,38918,0,38918,0,22000000,313000000,15919,23640977,308000000,308012000,2,12311000000
soft.one-way-loss-responses,outage300ms-i1,original,0,estimated-wire,40699,40699,0,40699,0,22000000,313000000,15991,24646100,307000000,308608000,2,12313000000
soft.one-way-loss-responses,outage300ms-i5,common,0,raw,17179,17179,0,17179,0,29000000,326000000,9114,10902492,310000000,319219000,2,12323000000
soft.one-way-loss-responses,outage300ms-i5,common,0,estimated-wire,17385,17385,0,17385,0,28000000,346000000,9111,11036908,314000000,341237000,2,12323000000
soft.one-way-loss-responses,outage300ms-i5,original,0,raw,20439,20439,0,20439,0,29000000,348000000,15971,13323128,306000000,343237000,2,12323000000
soft.one-way-loss-responses,outage300ms-i5,original,0,estimated-wire,20412,20412,0,20412,0,28000000,326000000,15976,13308078,306000000,321219000,2,12322000000
soft.retriable-error-storm,error19-slow0,common,0,raw,34007,34007,0,34007,0,20000000,2054000000,8513,20306673,2050000000,2018527856,15,14017000000
soft.retriable-error-storm,error19-slow0,common,0,estimated-wire,33854,33854,0,33854,0,20000000,2126000000,8467,20232429,2122000000,2095062290,16,14017000000
soft.retriable-error-storm,error19-slow0,original,0,raw,39612,39612,0,39612,0,10000000,2053000000,12869,23855619,2048000000,2041274461,16,14006000000
soft.retriable-error-storm,error19-slow0,original,0,estimated-wire,39632,39632,0,39632,0,10000000,2034000000,12856,23910988,2029000000,2007490173,17,14005000000
soft.retriable-error-storm,error19-slow1,common,0,raw,32655,32655,0,32655,0,20000000,2624000000,8143,19371974,2620000000,2575120237,5,14016000000
soft.retriable-error-storm,error19-slow1,common,0,estimated-wire,33727,33727,0,33727,0,20000000,2336000000,8272,19983888,2332000000,175926404,5,14017000000
soft.retriable-error-storm,error19-slow1,original,0,raw,34277,34277,0,34277,0,10000000,3782000000,11196,20542951,3782000000,2447442341,6,14008000000
soft.retriable-error-storm,error19-slow1,original,0,estimated-wire,35463,35463,0,35463,0,10000000,3410000000,11673,21270202,3410000000,975573059,6,14006000000
soft.retriable-error-storm,error6-slow0,common,0,raw,36392,36392,0,36392,0,24000000,40000000,8651,21499491,34000000,34937001,2,14014000000
soft.retriable-error-storm,error6-slow0,common,0,estimated-wire,36569,36569,0,36569,0,24000000,48000000,8630,21601178,38000000,43045001,2,14026000000
soft.retriable-error-storm,error6-slow0,original,0,raw,44864,44864,0,44864,0,19000000,34000000,13568,26708381,34000000,28209000,2,14013000000
soft.retriable-error-storm,error6-slow0,original,0,estimated-wire,44895,44895,0,44895,0,19000000,29000000,13489,26714740,29000000,19143804,2,14013000000
soft.retriable-error-storm,error6-slow1,common,0,raw,36362,36362,0,36362,0,24000000,135000000,8635,21481207,131000000,125834611,2,14017000000
soft.retriable-error-storm,error6-slow1,common,0,estimated-wire,36434,36434,0,36434,0,24000000,184000000,8593,21519647,180000000,171522404,2,14017000000
soft.retriable-error-storm,error6-slow1,original,0,raw,45419,45419,0,45419,0,10000000,204000000,13020,27001430,204000000,193087610,2,14007000000
soft.retriable-error-storm,error6-slow1,original,0,estimated-wire,45095,45095,0,45095,0,16000000,176000000,13581,26887216,171000000,170209000,2,14006000000
soft.retriable-error-storm,error7-slow0,common,0,raw,34007,34007,0,34007,0,20000000,2054000000,8513,20306673,2050000000,2018527856,15,14017000000
soft.retriable-error-storm,error7-slow0,common,0,estimated-wire,33854,33854,0,33854,0,20000000,2126000000,8467,20232429,2122000000,2095062290,16,14017000000
soft.retriable-error-storm,error7-slow0,original,0,raw,39612,39612,0,39612,0,10000000,2053000000,12869,23855619,2048000000,2041274461,16,14006000000
soft.retriable-error-storm,error7-slow0,original,0,estimated-wire,39632,39632,0,39632,0,10000000,2034000000,12856,23910988,2029000000,2007490173,17,14005000000
soft.retriable-error-storm,error7-slow1,common,0,raw,32655,32655,0,32655,0,20000000,2624000000,8143,19371974,2620000000,2575120237,5,14016000000
soft.retriable-error-storm,error7-slow1,common,0,estimated-wire,33727,33727,0,33727,0,20000000,2336000000,8272,19983888,2332000000,175926404,5,14017000000
soft.retriable-error-storm,error7-slow1,original,0,raw,34277,34277,0,34277,0,10000000,3782000000,11196,20542951,3782000000,2447442341,6,14008000000
soft.retriable-error-storm,error7-slow1,original,0,estimated-wire,35463,35463,0,35463,0,10000000,3410000000,11673,21270202,3410000000,975573059,6,14006000000
soft.slow-broker-window,lanes1-i1,common,0,raw,44675,44675,0,44675,0,413000000,772000000,9283,26184482,309000000,617786002,1,22009000000
soft.slow-broker-window,lanes1-i1,common,0,estimated-wire,48898,48898,0,48898,0,293000000,309000000,9526,28568571,309000000,154594074,1,22011000000
soft.slow-broker-window,lanes1-i1,original,0,raw,44485,44485,0,44485,0,301000000,927000000,9217,26118358,309000000,772181000,1,22008000000
soft.slow-broker-window,lanes1-i1,original,0,estimated-wire,48894,48894,0,48894,0,293000000,309000000,9537,28568193,309000000,154591000,1,22011000000
soft.slow-broker-window,lanes1-i5,common,0,raw,35122,35122,0,35122,0,26000000,6909000000,9507,21112012,2092000000,6574540195,4,22018000000
soft.slow-broker-window,lanes1-i5,common,0,estimated-wire,35063,35063,0,35063,0,27000000,3035000000,9522,21230219,953000000,2838348549,2,22019000000
soft.slow-broker-window,lanes1-i5,original,0,raw,34330,34330,0,34330,0,27000000,7001000000,9514,20651072,1628000000,6704437806,3,22015000000
soft.slow-broker-window,lanes1-i5,original,0,estimated-wire,35781,35781,0,35781,0,27000000,6876000000,9180,21484280,1599000000,6721788189,3,22009000000
soft.slow-broker-window,lanes4-i1,common,0,raw,44675,44675,0,44675,0,413000000,772000000,9283,26184482,309000000,617786002,1,22009000000
soft.slow-broker-window,lanes4-i1,common,0,estimated-wire,48898,48898,0,48898,0,293000000,309000000,9526,28568571,309000000,154594074,1,22011000000
soft.slow-broker-window,lanes4-i1,original,0,raw,45186,45186,0,45186,0,309000000,772000000,15772,27131980,160000000,617423000,1,22009000000
soft.slow-broker-window,lanes4-i1,original,0,estimated-wire,46881,46881,0,46881,0,294000000,309000000,15061,27996450,160000000,154608000,1,22005000000
soft.slow-broker-window,lanes4-i5,common,0,raw,35122,35122,0,35122,0,26000000,6909000000,9507,21112012,2092000000,6574540195,4,22018000000
soft.slow-broker-window,lanes4-i5,common,0,estimated-wire,35063,35063,0,35063,0,27000000,3035000000,9522,21230219,953000000,2838348549,2,22019000000
soft.slow-broker-window,lanes4-i5,original,0,raw,43043,43043,0,43043,0,10000000,3823000000,13964,26075598,403000000,3500630874,2,22006000000
soft.slow-broker-window,lanes4-i5,original,0,estimated-wire,43163,43163,0,43163,0,10000000,3458000000,13957,26174320,402000000,3160202317,2,22005000000
soft.slow-setup,request2000ms,common,0,raw,43596,43596,0,43596,0,20000000,1853000000,10688,25752746,1849000000,1844307154,2,17017000000
soft.slow-setup,request2000ms,common,0,estimated-wire,46450,46450,0,46450,0,20000000,1851000000,9994,27348729,1847000000,1844384752,2,17009000000
soft.slow-setup,request2000ms,original,0,raw,51071,51071,0,51071,0,10000000,1846000000,15352,30371915,1841000000,1839862882,2,17006000000
soft.slow-setup,request2000ms,original,0,estimated-wire,51020,51020,0,51020,0,10000000,1844000000,16325,30456601,1839000000,1838216891,2,17006000000
soft.slow-setup,request200ms,common,0,raw,35132,35132,0,35132,0,20000000,5200000000,8677,20760378,5196000000,5191500112,2,17012000000
soft.slow-setup,request200ms,common,0,estimated-wire,35787,35787,0,35787,0,20000000,5182000000,8493,21129042,5178000000,5175591086,2,17005000000
soft.slow-setup,request200ms,original,0,raw,40353,40353,0,40353,0,10000000,5184000000,12783,24074755,5179000000,5177871539,2,17005000000
soft.slow-setup,request200ms,original,0,estimated-wire,40427,40427,0,40427,0,10000000,5148000000,13024,24144250,5143000000,5141954959,2,17005000000
soft.sustained-random-loss,loss1-slow0,common,0,raw,48524,48524,0,48524,0,31000000,88000000,11601,28894680,81000000,76069787,3,17012000000
soft.sustained-random-loss,loss1-slow0,common,0,estimated-wire,50324,50324,0,50324,0,29000000,73000000,11415,29937804,68000000,66960890,3,17008000000
soft.sustained-random-loss,loss1-slow0,original,0,raw,58121,58121,0,58121,0,34000000,271000000,17670,34806512,266000000,259747880,3,17008000000
soft.sustained-random-loss,loss1-slow0,original,0,estimated-wire,58371,58371,0,58371,0,34000000,284000000,18109,35012699,279000000,272689124,3,17008000000
soft.sustained-random-loss,loss1-slow1,common,0,raw,35638,35638,0,35638,0,183000000,458000000,8401,21232807,448000000,450847230,3,17013000000
soft.sustained-random-loss,loss1-slow1,common,0,estimated-wire,36355,36355,0,36355,0,174000000,545000000,8503,21649160,544000000,539249346,3,17015000000
soft.sustained-random-loss,loss1-slow1,original,0,raw,40722,40722,0,40722,0,176000000,564000000,13459,24524929,562000000,549529466,3,17009000000
soft.sustained-random-loss,loss1-slow1,original,0,estimated-wire,41951,41951,0,41951,0,161000000,958000000,13084,25163046,804000000,776528613,4,17008000000
soft.sustained-random-loss,loss5-slow0,common,0,raw,43328,43328,0,43328,0,59000000,724000000,10385,26751568,383000000,712989011,3,17015000000
soft.sustained-random-loss,loss5-slow0,common,0,estimated-wire,44356,44356,0,44356,0,61000000,254000000,10478,27326323,167000000,243588273,3,17012000000
soft.sustained-random-loss,loss5-slow0,original,0,raw,42725,42725,0,42725,0,108000000,996000000,13753,26326854,991000000,945211411,6,17009000000
soft.sustained-random-loss,loss5-slow0,original,0,estimated-wire,42960,42960,0,42960,0,186000000,377000000,14107,26490543,330000000,329417303,4,17006000000
soft.sustained-random-loss,loss5-slow1,common,0,raw,18041,18041,0,18041,0,572000000,4298000000,4499,11056472,1819000000,3936567483,3,17015000000
soft.sustained-random-loss,loss5-slow1,common,0,estimated-wire,21108,21108,0,21108,0,417000000,3292000000,5006,12879145,1691000000,3277709210,3,17008000000
soft.sustained-random-loss,loss5-slow1,original,0,raw,20168,20168,0,20168,0,588000000,3060000000,6910,12338445,2697000000,2696102590,5,17005000000
soft.sustained-random-loss,loss5-slow1,original,0,estimated-wire,25391,25391,0,25391,0,389000000,1063000000,8621,15600532,656000000,980530344,3,17009000000
soft.throttle-window,i1,common,0,raw,41095,41095,0,41095,0,18000000,2018000000,8313,24045074,509000000,2013242002,1,17010000000
soft.throttle-window,i1,common,0,estimated-wire,44163,44163,0,44163,0,14000000,509000000,8361,25762439,509000000,504010016,1,17011000000
soft.throttle-window,i1,original,0,raw,41137,41137,0,41137,0,10000000,2522000000,14311,24692941,505000000,2517441000,1,17006000000
soft.throttle-window,i1,original,0,estimated-wire,41839,41839,0,41839,0,10000000,509000000,13153,24948976,509000000,504608000,1,17007000000
soft.throttle-window,i5,common,0,raw,33661,33661,0,33661,0,28000000,513000000,9024,19981029,512000000,508105001,1,17021000000
soft.throttle-window,i5,common,0,estimated-wire,35239,35239,0,35239,0,28000000,508000000,8813,20901451,508000000,503618002,1,17007000000
soft.throttle-window,i5,original,0,raw,41644,41644,0,41644,0,10000000,513000000,13450,24874713,513000000,508067000,1,17008000000
soft.throttle-window,i5,original,0,estimated-wire,41839,41839,0,41839,0,10000000,509000000,13652,25007858,509000000,504608000,1,17007000000
soft.tiny-chunk-transport,window1024k-i1,common,0,raw,4096,4096,0,4096,0,14000000,21000000,764,2387203,21000000,18061000,1,1032000000
soft.tiny-chunk-transport,window1024k-i1,common,0,estimated-wire,4096,4096,0,4096,0,12000000,19000000,766,2381183,19000000,16109001,1,977000000
soft.tiny-chunk-transport,window1024k-i1,original,0,raw,4096,4096,0,4096,0,9000000,20000000,768,2381015,17000000,17062000,1,907000000
soft.tiny-chunk-transport,window1024k-i1,original,0,estimated-wire,4096,4096,0,4096,0,9000000,17000000,767,2380897,17000000,14056000,1,907000000
soft.tiny-chunk-transport,window1024k-i5,common,0,raw,4096,4096,0,4096,0,10000000,19000000,639,2374493,19000000,16060000,1,971000000
soft.tiny-chunk-transport,window1024k-i5,common,0,estimated-wire,4096,4096,0,4096,0,10000000,18000000,638,2374375,18000000,15054001,1,971000000
soft.tiny-chunk-transport,window1024k-i5,original,0,raw,4096,4096,0,4096,0,9000000,18000000,768,2381015,17000000,15061000,1,907000000
soft.tiny-chunk-transport,window1024k-i5,original,0,estimated-wire,4096,4096,0,4096,0,9000000,17000000,767,2380897,17000000,14056000,1,907000000
soft.tiny-chunk-transport,window64k-i1,common,0,raw,4096,4096,0,4096,0,14000000,21000000,764,2387203,21000000,18061000,1,1032000000
soft.tiny-chunk-transport,window64k-i1,common,0,estimated-wire,4096,4096,0,4096,0,12000000,19000000,766,2381183,19000000,16109001,1,977000000
soft.tiny-chunk-transport,window64k-i1,original,0,raw,4096,4096,0,4096,0,9000000,20000000,768,2381015,17000000,17062000,1,907000000
soft.tiny-chunk-transport,window64k-i1,original,0,estimated-wire,4096,4096,0,4096,0,9000000,17000000,767,2380897,17000000,14056000,1,907000000
soft.tiny-chunk-transport,window64k-i5,common,0,raw,4096,4096,0,4096,0,10000000,19000000,639,2374493,19000000,16060000,1,971000000
soft.tiny-chunk-transport,window64k-i5,common,0,estimated-wire,4096,4096,0,4096,0,10000000,18000000,638,2374375,18000000,15054001,1,971000000
soft.tiny-chunk-transport,window64k-i5,original,0,raw,4096,4096,0,4096,0,9000000,18000000,768,2381015,17000000,15061000,1,907000000
soft.tiny-chunk-transport,window64k-i5,original,0,estimated-wire,4096,4096,0,4096,0,9000000,17000000,767,2380897,17000000,14056000,1,907000000
topology.delete-recreate,reopen0,common,0,raw,4512,4121,391,4112,9,30000000,31000000,338,2357750,8000000,29202000,1,15012250000
topology.delete-recreate,reopen0,common,0,estimated-wire,4512,4121,391,4112,9,19000000,26000000,191,2332393,23000000,24001001,1,15012250000
topology.delete-recreate,reopen0,original,0,raw,4512,4121,391,4112,9,28000000,28000000,517,2366817,8000000,26175000,1,15012250000
topology.delete-recreate,reopen0,original,0,estimated-wire,4512,4121,391,4112,9,8000000,8000000,335,2345721,8000000,5820000,1,15012250000
topology.delete-recreate,reopen1,common,0,raw,4512,4512,0,4512,0,30000000,31000000,436,2592969,8000000,29202000,1,15116000000
topology.delete-recreate,reopen1,common,0,estimated-wire,4512,4512,0,4512,0,19000000,26000000,289,2567612,23000000,24001001,1,15116000000
topology.delete-recreate,reopen1,original,0,raw,4512,4512,0,4512,0,28000000,28000000,615,2602036,8000000,26175000,1,15116000000
topology.delete-recreate,reopen1,original,0,estimated-wire,4512,4512,0,4512,0,8000000,8000000,433,2580940,8000000,5820000,1,15116000000
topology.leader-rebalance-churn,i1,common,0,raw,205145,205145,0,205145,0,14000000,38000000,55140,121704153,35000000,30830569,2,62005000000
topology.leader-rebalance-churn,i1,common,0,estimated-wire,205914,205914,0,205914,0,14000000,39000000,53878,121949775,35000000,34010001,2,62005000000
topology.leader-rebalance-churn,i1,original,0,raw,198136,198136,0,198136,0,10000000,38000000,66395,118673459,36000000,32009565,2,62006000000
topology.leader-rebalance-churn,i1,original,0,estimated-wire,198139,198139,0,198139,0,10000000,38000000,65244,118538211,38000000,32975648,2,62006000000
topology.leader-rebalance-churn,i5,common,0,raw,189297,189297,0,189297,0,24000000,50000000,53838,112680283,37000000,41208001,2,62007000000
topology.leader-rebalance-churn,i5,common,0,estimated-wire,187613,187613,0,187613,0,24000000,47000000,53327,111680096,35000000,40211001,2,62008000000
topology.leader-rebalance-churn,i5,original,0,raw,198086,198086,0,198086,0,10000000,39000000,66267,118634319,39000000,32833661,2,62006000000
topology.leader-rebalance-churn,i5,original,0,estimated-wire,198257,198257,0,198257,0,10000000,39000000,66468,118742462,37000000,33005206,2,62009000000
